哦对是惩罚者杰克……咳,-1.02571405,comment,0
私心推荐一个恐怖游戏！感觉那个做的超级好的！叫复仇者杰克还是什么的，当时把我吓得一愣一愣的。而且小机关多到不行，萌新的我被帅到半死……感觉这个和那个有好多像的地方……如果玩了之后发现不好玩，那大概是我记错了……,-70.23956111,comment,0
曾入坑的敢说RPGmaker的制作其实真心不难。零基础的只要有心玩个一段时间的都能做，有编程基础的就更好了。还有专门的论坛和网站可以找脚本之类的，立绘其实最好是自己画，不过也有很多立绘绘画的软件。想入坑的可以自己查一下，蛮好玩的,15.19773585,comment,0
又一个自己玩自己的,-1.962188881,comment,0
1900楼15楼回复，c君亲自出马了。。。c君说她不讨厌游戏，就是游戏扯到莫璃她很难受。。。希望作者嫩不要在这样设计吗,-1.52186121,comment,0
真的，在看见说一天完成的游戏时就感觉不是那么好了，也可能我是先看过岚少的粉丝礼物游戏的原因？那个是挺不错的，很可爱也很温馨，可是这个，我是不觉得恐怖，也不觉得拿别人开玩笑很好，随随便便说一个不在了很好么，说别人过气了很好么？我们偶尔开玩笑说过气up主，但是你真的能拿这个来做游戏？还在这里面找人客串，可以的，作者血赚啊，c菌还是太温柔，我不觉得这个游戏有多大的诚意，也不觉得有什么可玩性，虽然不做游戏但这类游戏玩过不少也看过不少，真的没法比，就是岚少的粉丝礼物游戏也没法比，都是粉丝，为什么不能让c菌的粉丝质量好点？别拿c菌做幌子，做游戏就好好做，带点诚意，别拿别人开玩笑做卖点，谢谢了,2751519.278,comment,5
感觉这个游戏作者情商真的有点低。,-1.307661697,comment,0
所以说。。隐藏房间到底什么鬼,-4.729624007,comment,0
C菌，RO这个游戏口碑非常差，官方暗改数据，上官货，控制交易所收益，以后肯定会出问题，就不要玩那些游戏了,27.94151642,comment,0
我觉得c菌取的名字越来越像uc风格了,1.855455285,comment,0
我觉得把绿头发改成紫的就好了(￣△￣),5.40272966,comment,0
王兰花 秀丽,4.48984053,comment,0
震惊！某C菌竟成游戏主角而结局居然是这样的,-2.321592029,comment,0
对了，c菌能做undertale的实况吗？？老E已经做了！,1.688745939,comment,4
undertale真心是一个神作，steam给了他10分，其他的软件或者机构啊公司啊不约而同的给了9分以上的分数，特别好玩，剧情和游戏玩法一切的一切全是由作者toby fox花费一年半多的时间制作而成(；ω；`)在国外火的不得了，日本韩国美国英国你上街说一句“sans真帅”或者穿着undertale里面的人物cos装绝对会被人群挤的动不了，可是国内愿意慢慢了解或者理解它的人太少，大部分国人都愿意去玩那种3D的快餐游戏。。。。国人的悲哀,8462.894189,comment,4
不得不感叹一下。。虽然国内知道undertale的人不多但是分布的很广啊！,-0.369001246,comment,0
过气UP的挣扎[小电视_笑],6.404505587,comment,0
这是游戏，大家不要太入戏啦！,2.699775901,comment,0
卡啊啊啊啊,-1.607609654,comment,0
KOI是挂了的英文缩写啊不是人间冒险的那个妹子kio。。。(;_),3.946067733,comment,0
嘛，全程听c菌配音，丝毫不觉的可怕(｀ω),-0.491937687,comment,0
隐藏房间应该光按右键是进不去的可能还要【调查】一下，准备去试试,6.637785635,comment,2
完了，现在的情敌一个个都这么有才，这样下去这辈子也不会被翻牌了╮(￣▽￣)╭,1.895889567,comment,0
剧情看得我晕乎乎的,-3.277494389,comment,0
所以隐藏房间到底是啥。。。,-3.09048172,comment,0
"我想问的是,这游戏是用啥软件做的……",-4.847317597,comment,1
ut！,-0.621323366,comment,0
看见cc就美滋滋,1.075400228,comment,0
声音好喜欢！！！！*罒▽罒*,8.804740436,comment,0
表白cc(=ω=),5.392392706,comment,0
八扎嘿,0,comment,0
红红火火恍恍惚惚,5.727920455,comment,0
哈哈哈红红火火恍恍惚惚哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,8.908484256,comment,0
唉，地主傻儿子们觉得cc玩的很开心（滑稽）前面可能CC因为吐槽梗，量词梗什么的笑得很开心，但是后面的结局真的是扎心啊老铁，顾及一下当事人的感受不好吗？做一个cc的同人很好，而且如果CC玩的很开心也很棒，但是拿别人的生命和梦想开玩笑这就不好了，我希望作者兄弟去多看看书，不要想搞什么大新闻了╮(￣▽￣)╭,2300.79836,comment,2
hhhh过气的意思不就是没什么粉丝了吗 然后还粉丝永远支持你 粉丝永远支持你就不会过气 这么大个bug..,1.508096499,comment,5
好喜欢这种类型的游戏啊，话说有没有人解答一下这种类型的游戏具体叫什么名字？看过C菌玩过不少了，也想尝试这样类型的,-4.305280965,comment,0
一点都不恐怖，倒是很搞笑,-1.472369333,comment,0
ε=ε=(ノ≧≦)ノ,8.656174879,comment,0
喜欢c菌的声音,3.33167405,comment,0
真棒！！c菌我们永远爱你哦！！！,8.802802193,comment,0
才想起来怎么弹幕都在刷羽美游，就没人知道子弹镇魂曲么←_←,-7.529495039,comment,0
总感觉题目缺个震惊怎么办,-4.611896629,comment,0
为什么我音画不同步？,0.206341444,comment,0
c菌：我居然在玩我自己_(:3」∠)_,2.136275766,comment,0
小黄油！（hhhh）,7.043270002,comment,0
C菌是男的还是女的？,0.457997055,comment,5
推荐cc混沌与秩序！让人对手游改观很多啦，没有自动寻路啥的，我刚玩掉进海里要自己游好久( _ゝ｀),6.121863406,comment,0
这种是什么类型的游戏呀？(=ω=),1.614032206,comment,5
2刚刚给,0.682109762,comment,0
(=ω)看完啦，赞的不行,6.512917798,comment,0
_(:3」∠)_原声大戏,4.357375533,comment,0
喵喵喵？所以莫璃是谁(￣ε(#￣) Σ,3.775666483,comment,2
又被顶上来了啊,-3.69493532,comment,0
好恐怖( _ゝ｀),1.809557386,comment,0
你好ppt,-0.852857658,comment,0
我先说清楚，sans不是你们的，是他自己的，小心他一个gb轰死你们全部，你们可没有决心，就算有也没有存档点！！！！哼～sans才不是你们老公！！←_←←_←←_←←_←,0.298614544,comment,0
woc真是24小时作品？这个超六啊,2.156973043,comment,0
(｀ω),6.219857799,comment,0
那个人是小花么……,-0.082004768,comment,0
什么鬼啊Σ(д;),-1.039219197,comment,0
hhhhh有毒,-0.372373737,comment,0
cc你对这顶祈妹毛做了什么hhhhhhhhhh【重点错】,1.953695197,comment,0
hhhhhhhhh大家记住，这是个恐怖游戏,0.649144339,comment,0
C菌你！，，，,1.892708802,comment,0
欸快通关的时候能不能找莫莉，就是那个有个人走不过去的地方,-0.635174741,comment,0
突然发现lar跟咱同款语癖【捂脸】,3.517942663,comment,0
(｀ω),6.219857799,comment,0
好想看C君玩这个的DLC！荒岛求生！,-3.179898733,comment,0
一个感觉，C菌可能有去uc震惊部的潜质,0.496895806,comment,0
皮皮虾，我们走，抓只C菌当男友(=ω=),5.825892283,comment,4
我会说我是c君寂静岭暴雨入的坑？ 至今到现在任然关注着。今天直播看到c君说 我肯定现在看的人都不是最早的那一批了，屁 三年前关注了你，三年后也一定会一直关注着你,-6.278328608,comment,2
cc爱你哟，谢谢你。,6.739603691,comment,0
游戏不错，不过结尾剧情太狗血了吧,-4.035805057,comment,0
哈哈哈哈哈哈哈自己给自己配音[小电视_赞],9.799482395,comment,0
因为看了c君的视频小生在写作文的时候一段记忆写成了一个记忆（手动滑稽）,4.285986347,comment,0
其实你认真看，每个房间都能隐约看到全图的样子的,-0.502877865,comment,0
(=ω=),4.3173207,comment,0
(⌒▽⌒),6.776711371,comment,0
这个恐怖不恐怖....萌新瑟瑟发抖,-6.439492729,comment,1
(｀ω),6.219857799,comment,0
我原来以为播放量是9.1w...看来是我太阿玛艺了。→_→,-0.56105921,comment,0
一开始我让为这是第一人称视角呢！,2.551116835,comment,0
我茶树好像很久没被翻牌了。。（什么鬼←_←）,-0.033385578,comment,0
失宠的茶树在角落默默哭泣,0.096673481,comment,0
????????????,0.605747034,comment,0
笑死咱家了，咱家不行了，等咱家先退出去缓缓,-1.914675681,comment,0
看的第一个同人游戏是岚少 这是第二个 不知道还有没有 挺好看的╮(￣▽￣)╭,0.298726482,comment,3
后排`,0.112888277,comment,2
（#-_-)┯━┯_(:3」∠)_,6.264082697,comment,0
有生之年能玩到C菌(；ω；`)  妈我做到了！！！,7.657913398,comment,0
c菌永远不会泄气的！！！！！,1.82343718,comment,0
( _ゝ｀)( _ゝ｀)( _ゝ｀)( _ゝ｀)( _ゝ｀)美,6.619875737,comment,0
(￣△￣),3.303251955,comment,0
为什么搜不到莫离_(:з」∠)_,-2.101095946,comment,5
选朋友选项就会进棺材吗（￣▽￣）,7.412680275,comment,0
对了，c君女神节快乐,9.366627509,comment,0
苟和利是上次c君玩绘画游戏给自己的画取得名字吧。,6.554267564,comment,0
C菌永不过气，女神节快乐,11.0126289,comment,0
玄学卡,0.575526237,comment,0
今天3.8c菌节日快乐^ω^,7.003069578,comment,0
想到尸体派对,0.721337864,comment,0
(｀ω),6.219857799,comment,0
看到结局才反映过来lar是作者…,-0.735066397,comment,0
什么时候发的,-0.963157804,comment,0
（￣▽￣）（￣▽￣）,4.368282755,comment,0
有没有。。那个。。c菌被触手强x之类的剧情。。。没有。。没有我就不看了。。,2.650666865,comment,5
表白c菌～,3.109976245,comment,0
最怕情敌会做游戏,-0.731448393,comment,0
突然想知道1楼头像到底什么样。翻了好久也没到。可恶,-7.469835532,comment,4
看了评论纠结了好久还是没敢看视频…………,-2.972070713,comment,0
好逗啊,-0.664432938,comment,0
cc永不过气(:3_ヽ)_,5.720482516,comment,0
感觉看完心里塞塞的,-3.032250091,comment,0
这是一个恐怖游戏？？！(Д≡д)!?,-0.944274671,comment,0
我深深记得弹幕里一句话：作者脑子没事儿吧。（扎心了，作者）,2.404842594,comment,0
有种爱灵之挚的感觉,-1.784579552,comment,0
难道C君向UC小编学习了，希望他不会被UC挖墙脚，我不想C君去UC做小编(:з」∠)_,2.68924993,comment,0
探♀险♂家,1.903328626,comment,0
那隐藏房间的棺材是莫离的嘛(_`),0.095471404,comment,0
看封面发现CC肩膀好窄啊好可爱啊啊啊(ω),10.51853044,comment,0
啥也不说了 表白作者 表白老婆C 大家都会好好的！,3.928333643,comment,0
(｀ω),6.219857799,comment,0
(=ω=),4.3173207,comment,0
突然发现，假毛那张没有眼镜啊喂Σ( ￣□￣||),-2.752448447,comment,0
弹幕里看到了少侠虹，感动，竟然还有人记得,1.25067698,comment,1
_(:з」∠)_(ω),4.591094926,comment,0
永恒神殿希望与绝望势力参上:我是凭着兴趣与利益而毁灭世界的中二病，我叫千,0.756744727,comment,0
艾玛这6666666,-1.171777653,comment,0
怎么只有三集，是不是少了一集啊,-3.935583322,comment,0
我想问谁看过kio少女的奇幻冒险(°°)   ..在youtube上面可以看到，里面的也有C菌，竟然还是在做直播（游戏中）,5.963202084,comment,1
感觉作者可能年纪不大。。。有些地方有点过头了=。=,-0.223974751,comment,4
所以棺材到底。。。谁的？,-4.767280288,comment,0
我今天在长江上畅游，有大风吹来，不由得长叹一声：江风习习。,7.068000958,comment,0
特别想看莫璃玩这游戏QWQ一定很棒,-0.6690597,comment,2
c菌永不过气！支持c菌！╮(￣▽￣)╭,11.90334466,comment,2
那个 萌新问一下 莫璃是谁啊(=ω=),1.660341765,comment,3
熊讲的段子笑半天hhh,3.633598527,comment,0
Lololol,0,comment,0
谢谢c君的cv支持,7.090317091,comment,0
我以为uc梗。。,-2.710834796,comment,1
????????????,0.605747034,comment,0
真人配音赞不绝口～感觉c菌的台词自己念出来肯定超有心理阴影，就是莫离那个有点出戏，大概这就是分类为只有c菌会觉得恐怖的游戏，很精彩啊！,4.554561288,comment,0
看哭……？( _ゝ｀),-0.162901697,comment,0
过期偶像23333333,3.003230857,comment,0
c菌，有个悲伤的事我想告诉你，确一直拿不出勇气。其实，你还没过气的时候，我家里的C菌漏气了，假娃娃害人啊(╯°口°)╯(┴—┴,-1.445378099,comment,2
心疼c菌……唉……,-3.63237565,comment,0
虽然我也很喜欢c菌啦，但是我的心只属于岚少(&gt;_&gt;),19.75257092,comment,1
哈哈真人配音大作,5.120476963,comment,0
(°°)CC好棒棒～～,5.587959255,comment,0
(°°)过气偶像cc,3.80767267,comment,1
不行了笑抽了,1.009022995,comment,0
cc，我不做人啦！,0.279078695,comment,0
cc！我不做人了！/滑稽,0.283062127,comment,0
半夜看恐怖视屏系列,-3.387055834,comment,0
2333,1.179058311,comment,0
cc我爱你(°°),2.690850257,comment,0
3324...,0,comment,0
b站三怂什么鬼哈哈哈哈哈哈哈,-0.982766475,comment,1
一如既往的卖蠢,-0.705053307,comment,0
突破五千大关！,1.072100404,comment,0
@今天好像要上课,-1.506833951,comment,0
肾透支C君←_←,-0.420715441,comment,0
啦啦啦啦啦啦,1.070111319,comment,0
是我的错觉么，C菌最近是在广东么？为啥⊙▽⊙一种广东普通话的感觉(｀ω),3.892517075,comment,1
五千，，，,-0.649328066,comment,0
2333333,2.017776967,comment,0
呃。。。看了辣么久。。问一下那个莫离是谁？？！(｀ω)尴尬   。。。,-1.448931401,comment,2
只有我想看恐怖游戏合集吗，已经两个多月没更新了！,-6.902388502,comment,0
不是说实在的，看到C菌评论的那个，我，就，真，的，回去找了！(;Д`) 手好累，可是最后却发现。 1和4都没了！！！！！！┻━┻︵╰(‵□′)╯︵┻━┻,-13.76726737,comment,2
表白c菌(°°),4.971843937,comment,0
智障娶了女神C菌吧 女神虽然有点gay,5.141903931,comment,0
哈哈哈哈哈哈哈好搞笑,6.500393174,comment,0
作者讲配音录下来2333然后在做一个,0.854577138,comment,0
好的，现在冥币他们是一组，我们单独成立了一个工作室hhh，虽然不知道冥币会用哪个剧本，但也请大家多多支持他啦，【我们也要自己搞事hhh】,120.6172148,comment,0
( _ゝ｀)喵喵喵？飞机爆炸了？还TM能侥幸存活？,2.725471886,comment,0
我也想玩,-1.3627758,comment,0
信誉卖最新电影，番剧，美剧，韩剧，泰剧，可发资源截图为证！+微信gjp17072492173,8.132062384,comment,0
莫名想到灰烬之棺啊啊啊_(:з」∠)_,1.850794151,comment,0
路转粉。 莫璃：mmp,-4.07150558,comment,0
咿呀咿呀哟太开心了,8.481444872,comment,0
彩蛋是什么？,-2.11116502,comment,0
喵喵喵喵喵c菌和岚少都有自己的游戏啦,0.481687013,comment,0
看到c菌说一楼肯定是青蛙翻了3000多楼结果一楼没了(；ω；`),5.521436128,comment,1
所以 我就想问  那个隐藏房间有啥用→ →,-2.169558172,comment,0
岚少也一样（表打我，C菌和岚少我都喜欢！）,3.846499323,comment,0
(｀ω),6.219857799,comment,0
永远爱C菌,5.176550716,comment,0
标题应该加个震惊（￣▽￣）,3.353750181,comment,0
看了三次的我ヽ ｀ノ＜,0.967793651,comment,2
以为封面是c菌背影的只有我一个么？,-0.69049597,comment,2
我觉得可以试着再做一遍，把c菌的声音加进去就完美了(反正对话框都有真正的cv配音)2333333,5.076672807,comment,0
lar是妹子吧！对话萌萌哒,5.367641151,comment,0
看见做游戏的几位一直在强调没有死人这件事  爆炸坠机也挺扎心的,-4.002071552,comment,0
哎，那个发动态壁纸相关视频的纸鸢教主为什么被封了，视频也被删了，被Wall paper engine告了吗。为什么被封的啊，哪位大神知道回复一下。,-2.789500518,comment,0
更新了，开心，谢谢CC，么么哒,10.01173696,comment,0
"作者你告诉我,你到底是不是UT党....",-0.155044094,comment,2
最近把c菌的视频当asmr用，声音听起来好安心啊让人。,-1.565149785,comment,1
剧情可以(￣3￣),3.280178921,comment,0
精灵宝可梦新的精灵球,2.32331537,comment,0
知名恐怖up主C君,2.379819858,comment,0
一辈子都是C菌粉！,0.771962409,comment,0
(=ω=),4.3173207,comment,0
看过以后留个爪,-0.147916122,comment,0
()永远资词c菌！,5.85034418,comment,0
话说隐藏门里的是什么,-2.291687435,comment,0
哈哈哈哈哈开头的开始游戏界面和C菌的反应真的好好笑啊   哈哈哈  好吧！看视频吧 看不了吃亏,6.262820973,comment,0
嘿，我是黯瞳，没错，我又来了，DLC目前是冥币一个剧本，我们几个人一个剧本，嗯。。毕竟本人也是up吗，我们的DLC可能会自己录(°°),2.359513267,comment,0
楼下小黑屋见,-1.026859865,comment,0
互赞游戏,-0.264431139,comment,0
弹幕里面刷村长的是什么意思啊，看不懂，求解释(&gt;_&gt;),-0.345153695,comment,5
c菌好强(),-2.16830887,comment,0
0：32   精液  我已无所畏惧,5.370662487,comment,0
破坏！！！,-0.99047399,comment,0
游戏作者看了评论后，可能才知道有时候需要很长时间才能学会如何尊重他人，有些人别笑了，其他人需要更长时间。,1.623642193,comment,0
好玩，有趣，真爱！！！,5.346831596,comment,0
看背影以为C菌是铝孩子(￣△￣),3.900629763,comment,3
(ω)这个游戏看的好尴尬……,-2.11056,comment,0
(⌒▽⌒),6.776711371,comment,0
内个。。。说起LEON不会有人跟我一样想到弹丸一代的梗吗( _ゝ｀),4.094655879,comment,1
