what沙溢？…	102.56600189209	2016-10-18 12:13:44
居然没有快进＋1	137.16799926758	2016-10-18 12:14:19
喜欢这个快节奏…	176.79299926758	2016-10-18 12:15:01
华妃的脸盲啊	208.14300537109	2016-10-18 12:15:31
oh太美了	227.23599243164	2016-10-18 12:15:51
；_；	234.89100646973	2016-10-18 12:16:04
然而我没看到底端红字	257.95098876953	2016-10-18 12:16:22
弹幕太多但是又舍不得关	271.72698974609	2016-10-18 12:16:36
两个垃圾爹！	314.96200561523	2016-10-18 12:17:33
乖宝宝23333	354.71200561523	2016-10-18 12:18:13
搞事情，叫你搞事情…	483.23599243164	2016-10-18 12:20:23
蹭热度的够	504.68600463867	2016-10-18 12:20:56
庙又不是庵	1616.6700439453	2016-10-18 12:41:27
这不是瘦西湖的法海寺和五亭桥吗	767.37097167969	2016-10-18 13:12:56
这个丫鬟最后好像变坏了	1383.0899658203	2016-10-18 15:43:25
这是最佳比惨王现场吗	1433.0600585938	2016-10-18 22:50:54
古代的错过就是一生啊	2089.1899414062	2016-10-18 23:06:57
丫环好喜气	2431.330078125	2016-10-18 23:50:36
杜家的轿子比李家的好诶。	1787.6500244141	2016-10-19 00:29:22
杜家住的客栈也比李家好诶	2063.8601074219	2016-10-19 00:33:03
百合大法好！！！	1469.5200195312	2016-10-19 00:35:54
媒婆演技秒杀小花	257.83700561523	2016-10-19 00:52:57
回来了这个剧！	20.114000320435	2016-10-19 01:13:17
一件衣服穿几天  不馊啊	2496.169921875	2016-10-19 01:25:05
23333	825.10498046875	2016-10-19 03:10:47
童年回忆啊	2.9100000858307	2016-10-19 03:14:37
才20集？	150.09899902344	2016-10-19 03:30:12
分不清她和公主啊 长得好像	208.6190032959	2016-10-19 03:31:27
这歌好听( _)	1765.3599853516	2016-10-19 03:40:35
我小时候到现在都喜欢玉湖和齐三公子	2211.4099121094	2016-10-19 06:02:36
啦啦    童年啊？？、？、？//	37.111999511719	2016-10-19 06:16:35
以前的她们好美    眼睛也是大大亮亮的	1537.4300537109	2016-10-19 06:41:27
歌不错	1835.4499511719	2016-10-19 06:46:25
童年回忆	33.35599899292	2016-10-19 07:46:57
丫鬟也好看	981.31597900391	2016-10-19 08:07:53
你们两个干脆一起私奔吧	1507.1300048828	2016-10-19 08:11:51
你们看吧 就算轿子上出了声他们也认不出来	1933.0799560547	2016-10-19 08:44:05
我的童年啊	12.579000473022	2016-10-19 10:17:18
小戏骨的你暴露了	1804.0600585938	2016-10-19 11:40:20
童年	7.9569997787476	2016-10-19 12:55:13
这个点还有11人	8.951000213623	2016-10-19 13:10:03
wc这个剧弹幕多的可怕。。。看过书的来看看 	17.878999710083	2016-10-19 13:24:28
居然这么多人看，出乎意料啊，深夜温习童年	57.278999328613	2016-10-19 14:20:11
啊~我的童年啦啦啦	36.85599899292	2016-10-19 21:29:36
啧啧啧老白~	91.056999206543	2016-10-19 21:30:24
表白	37.205001831055	2016-10-20 00:41:41
超好听	1783.9699707031	2016-10-20 01:40:10
回顾下	37.215000152588	2016-10-20 01:55:13
没电视看  来重温下  还是以前的电视好看】	72.082000732422	2016-10-20 01:55:45
冰雁那么聪明，嫁去和齐三一对腹黑也可以的	1458.6899414062	2016-10-20 02:30:36
弹幕确实是看点	2392.7299804688	2016-10-20 02:33:35
很久以前没注意的细节 多亏了弹幕	2430.8999023438	2016-10-20 02:34:04
片头片尾曲都会唱~超好听	27.450000762939	2016-10-20 06:50:13
悠着点刷弹幕233333	20.107999801636	2016-10-20 07:42:12
好美	198.94200134277	2016-10-20 07:45:12
眼睛好美	224.77600097656	2016-10-20 07:45:37
配音23333	268.26998901367	2016-10-20 07:46:21
3	340.35800170898	2016-10-20 07:47:33
这个配音棒	404.35501098633	2016-10-20 07:48:37
cp	994.64202880859	2016-10-20 07:58:26
百合气息	1124.3800048828	2016-10-20 08:00:46
以前的妆就是很精致	1446.8399658203	2016-10-20 08:08:20
曹云金	1577.3800048828	2016-10-20 08:10:31
哈哈哈哈	1637.9699707031	2016-10-20 08:11:32
玉湖好厉害	1653	2016-10-20 08:11:47
心疼轿夫	1742.9200439453	2016-10-20 08:13:19
喝多了。。。	1907.0799560547	2016-10-20 08:14:55
猥琐	1961.9100341797	2016-10-20 08:15:56
flag	1712.1500244141	2016-10-20 08:39:28
给大家拜年了	1765.1899414062	2016-10-20 08:40:21
这就尴尬了	2040.0699462891	2016-10-20 08:45:05
眉毛好好看！	564.26898193359	2016-10-20 10:16:37
小喜哈哈哈哈好开心	668.7490234375	2016-10-20 10:18:41
哈哈哈哈哈	745.18798828125	2016-10-20 10:20:01
2333	714.85797119141	2016-10-20 11:13:12
美哭了	1082.0100097656	2016-10-20 11:19:28
百合了 2333	1129.9399414062	2016-10-20 11:20:15
山兔和姑获鸟	1147.5999755859	2016-10-20 11:20:25
有缘千里来相会~	1207.1700439453	2016-10-20 11:21:27
就要耍剑  飒！ 伞剑	1373.6199951172	2016-10-20 11:24:11
眼带泪花也很美	1418.4300537109	2016-10-20 11:24:55
一拜天地	1467.1099853516	2016-10-20 11:25:45
haha	1509.7700195312	2016-10-20 11:26:27
又在瞎扯	1573.9599609375	2016-10-20 11:27:31
群众都惊了  哈哈	1622.9699707031	2016-10-20 11:28:20
来了 BGM	1690.4300537109	2016-10-20 11:29:28
Flag起飞了	1704.5200195312	2016-10-20 11:29:50
童年记忆BGM	1762.4699707031	2016-10-20 11:30:39
2333	1936.6800537109	2016-10-20 11:33:37
哈哈哈 都是戏	1972.9699707031	2016-10-20 11:34:10
职业滑铁卢	1995.0100097656	2016-10-20 11:34:41
中年大妈职业危机	2006.7600097656	2016-10-20 11:34:44
哈哈哈 笑出声了	2040.3399658203	2016-10-20 11:35:17
妈呀 妈呀2	2062.1298828125	2016-10-20 11:35:48
睡眠散！！！	2165.1499023438	2016-10-20 11:37:22
死了死了	2231.2399902344	2016-10-20 11:38:29
不！也不！就不	2245.1999511719	2016-10-20 11:38:46
才是真的好	2287.7299804688	2016-10-20 11:39:25
替你去了！去了！	2306.6101074219	2016-10-20 11:39:44
太欢乐啦	2322.6101074219	2016-10-20 11:40:08
小时候觉得聂远真是帅啊	2453.1999511719	2016-10-20 11:42:10
2333333	307.12200927734	2016-10-20 12:12:21
玉壶加了将军她就死了，将军对李家有仇的，为了报复才娶得她	543.80102539062	2016-10-20 22:54:54
←冰雁嫁对了可能相敬如宾，玉湖嫁对了就是一具尸体	1191.3299560547	2016-10-20 23:03:11
←智商啊，还在说玉壶将军灵魂伴侣，刚才没听见两家有仇？	1319.4899902344	2016-10-20 23:06:11
别你就了，你那点功夫还想打赢将军吗233333	1348.1199951172	2016-10-20 23:07:14
 ←都说了李袁两家已经结怨，为什么还有人说嫁对了会幸福，都不看剧情吗	1405.0799560547	2016-10-20 23:09:37
 然而我小时候就很喜欢将军，看来那时候就觉醒了叔控之魂	1481.5	2016-10-20 23:11:27
大将军本名叫师小红，五大三粗的汉子2333，这反差萌	1799.3499755859	2016-10-20 23:17:19
齐家不缺智商，齐三刘若谦都是腹黑，缺的只是时机和武力	1845.8299560547	2016-10-20 23:20:49
冰雁不会武，柯世昭一旦鱼死网破来硬的，她会成为拖累，还可能丧命	1845.8299560547	2016-10-20 23:22:07
袁不屈和玉湖家又有旧仇，从下人对新娘的态度就能看出将军对李家的厌恶	1845.8299560547	2016-10-20 23:25:56
可以说将军就是为了报复李家才娶得玉湖，她要真嫁了能活着都是万幸了	1845.8299560547	2016-10-20 23:27:12
而将军和李家已经结怨，从管家对夫人的态度就能看出将军对李家的厌恶	1846.3000488281	2016-10-20 23:29:21
可以说将军就是为了报复李家才娶得玉湖，她要是真嫁了能或者都是万幸	1846.3000488281	2016-10-20 23:29:50
所以既然叫上错花轿嫁对郎，那就说明嫁对的话就完蛋	1846.4899902344	2016-10-20 23:46:54
既然叫上错花轿嫁对郎，那就说明嫁对的话说不准就完蛋	1846.4899902344	2016-10-20 23:47:15
所以别再意淫什么嫁对了会如何了，就不会有什么好事	1846.4899902344	2016-10-20 23:47:29
太聪明了	2149.169921875	2016-10-20 23:47:52
啊，这个歌现在还会唱	16.860000610352	2016-10-20 23:48:46
呢时候觉得将军好帅	89.839996337891	2016-10-20 23:50:13
还是柳叶眉好看	218.36199951172	2016-10-20 23:52:41
爹爹也很萌啊	617.57897949219	2016-10-21 00:00:54
←嫁将军好过嫁商人没得说，商人根本高攀不上将军	2324.0500488281	2016-10-21 00:01:59
←冰雁被封了诰命夫人，即便是将军死了她的地位依旧不是别人比得上的	2324.0500488281	2016-10-21 00:03:30
感觉齐三公子呢对，两个人能玩到一起，将军两个人都比较成熟	1863.7600097656	2016-10-21 00:35:10
抖腿憋走	2358.1000976562	2016-10-21 00:43:36
还以为b站会给配字幕的呢	235.94799804688	2016-10-21 01:29:19
